Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo,CaptureDate,Aerolinea
2023-05-17,MDE,BOG,4:38 p. m.,5:34 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-17,MDE,BOG,7:34 p. m.,8:30 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-17,MDE,BOG,9:48 p. m.,10:44 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-17,MDE,BOG,10:18 p. m.,11:14 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-17,MDE,BOG,10:43 p. m.,11:39 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-17,MDE,BOG,10:35 a. m.,2:42 p. m.,"434.620,00",1 parada,2023-04-18,Latam
2023-05-17,MDE,BOG,5:50 p. m.,9:15 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-17,MDE,BOG,7:10 p. m.,10:11 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-05-17,MDE,BOG,8:07 p. m.,10:46 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-19,MDE,BOG,4:09 a. m.,5:05 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,4:49 a. m.,5:45 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,5:29 a. m.,6:25 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,6:34 a. m.,7:30 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,7:10 a. m.,8:06 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,7:29 a. m.,8:25 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,7:48 a. m.,8:44 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,8:16 a. m.,9:12 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,11:28 a. m.,12:24 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,1:00 p. m.,1:56 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,4:00 p. m.,4:56 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,4:30 p. m.,5:26 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,5:31 p. m.,6:27 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,7:38 p. m.,8:34 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,8:33 p. m.,9:29 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,9:13 p. m.,10:09 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,10:49 p. m.,11:45 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-19,MDE,BOG,5:39 a. m.,8:15 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-19,MDE,BOG,5:39 a. m.,8:38 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-19,MDE,BOG,7:23 a. m.,10:19 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,4:09 a. m.,5:05 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,4:34 a. m.,5:29 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,5:33 a. m.,6:29 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,5:48 a. m.,6:44 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,6:48 a. m.,7:44 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,7:53 a. m.,8:49 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,8:02 a. m.,8:58 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,8:33 a. m.,9:29 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,12:49 p. m.,1:45 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,4:03 p. m.,4:59 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,5:49 p. m.,6:45 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,9:04 p. m.,10:00 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,10:46 p. m.,11:42 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-21,MDE,BOG,11:28 a. m.,2:41 p. m.,"419.860,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,2:27 p. m.,9:00 p. m.,"424.620,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,5:29 p. m.,10:00 p. m.,"373.450,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,6:28 p. m.,9:21 p. m.,"419.860,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,6:28 p. m.,11:41 p. m.,"419.860,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,6:47 p. m.,10:23 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-05-21,MDE,BOG,8:33 p. m.,11:24 p. m.,"401.540,00",1 parada,2023-04-18,Latam
2023-05-23,MDE,BOG,5:45 a. m.,6:41 a. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,6:19 a. m.,7:15 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,6:46 a. m.,7:42 a. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,7:03 a. m.,7:59 a. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,7:33 a. m.,8:29 a. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,8:04 a. m.,9:00 a. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,9:03 a. m.,9:58 a. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,11:18 a. m.,12:14 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,1:55 p. m.,2:51 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,3:15 p. m.,4:11 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,3:45 p. m.,4:41 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,4:39 p. m.,5:35 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,5:15 p. m.,6:11 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,6:33 p. m.,7:29 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,10:08 p. m.,11:04 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,11:03 p. m.,11:59 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-23,MDE,BOG,8:10 a. m.,10:46 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-23,MDE,BOG,2:15 p. m.,4:56 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-23,MDE,BOG,2:15 p. m.,5:44 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-23,MDE,BOG,8:17 p. m.,11:00 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-05-25,MDE,BOG,5:45 a. m.,6:41 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,6:19 a. m.,7:15 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,6:49 a. m.,7:45 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,7:01 a. m.,7:57 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,7:30 a. m.,8:26 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,8:03 a. m.,8:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,9:33 a. m.,10:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,10:53 a. m.,11:49 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,1:48 p. m.,2:44 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,4:04 p. m.,5:00 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,6:04 p. m.,7:00 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,8:25 p. m.,9:21 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,9:04 p. m.,10:00 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,9:30 p. m.,10:26 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,10:27 p. m.,11:23 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,11:03 p. m.,11:59 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-25,MDE,BOG,5:45 a. m.,8:21 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-25,MDE,BOG,5:45 a. m.,9:29 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-25,MDE,BOG,7:50 a. m.,11:14 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-25,MDE,BOG,10:25 a. m.,12:54 p. m.,"434.620,00",1 parada,2023-04-18,Latam
2023-05-27,MDE,BOG,5:45 a. m.,6:41 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,6:05 a. m.,7:01 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,7:04 a. m.,7:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,7:25 a. m.,8:21 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,8:04 a. m.,9:00 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,8:16 a. m.,9:12 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,8:58 a. m.,9:54 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,12:01 p. m.,12:57 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,1:50 p. m.,2:46 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,2:53 p. m.,3:49 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,4:03 p. m.,4:59 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,5:33 p. m.,6:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,6:02 p. m.,6:58 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,9:04 p. m.,10:00 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,10:33 p. m.,11:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-27,MDE,BOG,5:55 a. m.,8:29 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-27,MDE,BOG,5:55 a. m.,8:49 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-27,MDE,BOG,5:55 a. m.,10:12 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-27,MDE,BOG,3:42 p. m.,7:02 p. m.,"290.630,00",1 parada*,2023-04-18,Latam
2023-05-27,MDE,BOG,3:42 p. m.,7:59 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-29,MDE,BOG,5:41 a. m.,6:37 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,6:15 a. m.,7:11 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,7:04 a. m.,8:00 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,7:33 a. m.,8:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,8:31 a. m.,9:27 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,9:15 a. m.,10:11 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,10:33 a. m.,11:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,12:16 p. m.,1:12 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,1:49 p. m.,2:45 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,3:19 p. m.,4:15 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,6:45 p. m.,7:41 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,8:21 p. m.,9:17 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,8:58 p. m.,9:54 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,10:00 p. m.,10:56 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,10:48 p. m.,11:44 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-29,MDE,BOG,5:53 a. m.,8:29 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-29,MDE,BOG,6:51 a. m.,9:39 a. m.,"373.450,00",1 parada,2023-04-18,Latam
2023-05-29,MDE,BOG,1:38 p. m.,4:49 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-29,MDE,BOG,6:52 p. m.,9:30 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-29,MDE,BOG,6:52 p. m.,10:02 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-31,MDE,BOG,5:39 a. m.,6:35 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,6:09 a. m.,7:05 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,6:39 a. m.,7:35 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,6:54 a. m.,7:50 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,7:33 a. m.,8:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,8:03 a. m.,8:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,9:55 a. m.,10:51 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,3:16 p. m.,4:12 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,4:03 p. m.,4:59 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,4:38 p. m.,5:34 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,7:31 p. m.,8:27 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,9:48 p. m.,10:44 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,10:18 p. m.,11:14 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,10:43 p. m.,11:39 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-05-31,MDE,BOG,10:35 a. m.,2:42 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-05-31,MDE,BOG,11:27 a. m.,2:21 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-31,MDE,BOG,11:27 a. m.,2:59 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-31,MDE,BOG,5:27 p. m.,8:57 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-05-31,MDE,BOG,7:10 p. m.,10:11 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-05-31,MDE,BOG,8:07 p. m.,10:46 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-02,MDE,BOG,5:45 a. m.,6:41 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,6:34 a. m.,7:30 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,7:05 a. m.,8:01 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,7:29 a. m.,8:25 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,7:48 a. m.,8:44 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,8:16 a. m.,9:12 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,11:28 a. m.,12:24 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,1:00 p. m.,1:56 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,4:00 p. m.,4:56 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,4:28 p. m.,5:24 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,5:18 p. m.,6:14 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,7:38 p. m.,8:34 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,8:33 p. m.,9:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,9:13 p. m.,10:09 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,10:49 p. m.,11:45 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-02,MDE,BOG,6:22 a. m.,8:58 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-02,MDE,BOG,6:22 a. m.,10:19 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-02,MDE,BOG,7:23 a. m.,10:19 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-02,MDE,BOG,7:23 a. m.,11:25 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-02,MDE,BOG,7:33 p. m.,10:13 p. m.,"434.620,00",1 parada,2023-04-18,Latam
2023-06-06,MDE,BOG,5:45 a. m.,6:41 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,6:19 a. m.,7:15 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,6:49 a. m.,7:45 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,7:03 a. m.,7:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,7:33 a. m.,8:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,8:04 a. m.,9:00 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,9:03 a. m.,9:58 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,11:18 a. m.,12:14 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,1:55 p. m.,2:51 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,3:15 p. m.,4:11 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,3:45 p. m.,4:41 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,4:39 p. m.,5:35 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,5:15 p. m.,6:11 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,6:33 p. m.,7:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,10:08 p. m.,11:04 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,11:03 p. m.,11:59 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-06,MDE,BOG,8:10 a. m.,10:46 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-06,MDE,BOG,2:15 p. m.,4:56 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-06,MDE,BOG,2:15 p. m.,5:44 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-06,MDE,BOG,8:17 p. m.,11:00 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-06-08,MDE,BOG,4:19 a. m.,5:15 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,6:19 a. m.,7:15 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,6:44 a. m.,7:40 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,7:01 a. m.,7:57 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,7:34 a. m.,8:30 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,8:03 a. m.,8:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,9:33 a. m.,10:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,10:53 a. m.,11:49 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,1:48 p. m.,2:44 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,4:04 p. m.,5:00 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,6:14 p. m.,7:10 p. m.,"187.700,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,8:34 p. m.,9:30 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,9:04 p. m.,10:00 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,9:30 p. m.,10:26 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,10:27 p. m.,11:23 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,11:03 p. m.,11:59 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-08,MDE,BOG,5:00 a. m.,7:36 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-08,MDE,BOG,5:00 a. m.,8:19 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-08,MDE,BOG,7:50 a. m.,11:10 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-08,MDE,BOG,10:17 a. m.,12:54 p. m.,"376.670,00",1 parada,2023-04-18,Latam
2023-06-10,MDE,BOG,4:09 a. m.,5:05 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,4:49 a. m.,5:45 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,6:34 a. m.,7:30 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,7:04 a. m.,7:59 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,7:25 a. m.,8:21 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,7:50 a. m.,8:46 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,8:16 a. m.,9:12 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,8:58 a. m.,9:54 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,12:01 p. m.,12:57 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,1:50 p. m.,2:46 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,2:53 p. m.,3:49 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,4:03 p. m.,4:59 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,5:33 p. m.,6:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,6:02 p. m.,6:58 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,9:04 p. m.,10:00 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,10:33 p. m.,11:29 p. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-10,MDE,BOG,5:09 a. m.,8:29 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-10,MDE,BOG,5:09 a. m.,9:21 a. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-10,MDE,BOG,12:34 p. m.,3:56 p. m.,"307.170,00",1 parada,2023-04-18,Latam
2023-06-10,MDE,BOG,3:42 p. m.,7:02 p. m.,"290.630,00",1 parada,2023-04-18,Latam
2023-06-12,MDE,BOG,4:19 a. m.,5:15 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,5:26 a. m.,6:22 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,6:35 a. m.,7:31 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,7:04 a. m.,8:00 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,7:33 a. m.,8:29 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,8:31 a. m.,9:27 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,9:07 a. m.,10:03 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,10:33 a. m.,11:29 a. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,12:16 p. m.,1:12 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,1:49 p. m.,2:45 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,3:19 p. m.,4:15 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,6:38 p. m.,7:34 p. m.,"284.440,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,8:21 p. m.,9:17 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,8:58 p. m.,9:54 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,10:00 p. m.,10:56 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,10:48 p. m.,11:44 p. m.,"258.260,00",Directo,2023-04-18,Latam
2023-06-12,MDE,BOG,4:05 a. m.,7:20 a. m.,"419.860,00",1 parada,2023-04-18,Latam
2023-06-12,MDE,BOG,4:05 a. m.,7:53 a. m.,"419.860,00",1 parada,2023-04-18,Latam
2023-06-12,MDE,BOG,5:53 a. m.,8:29 a. m.,"419.860,00",1 parada,2023-04-18,Latam
2023-06-12,MDE,BOG,6:51 a. m.,9:39 a. m.,"373.450,00",1 parada,2023-04-18,Latam
2023-06-14,MDE,BOG,4:04 a. m.,5:00 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,4:34 a. m.,5:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
2023-06-14,MDE,BOG,5:33 a. m.,6:29 a. m.,"170.680,00",Directo,2023-04-18,Latam
