CaptureDate,Aerolinea,Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo
2023-04-25,Latam,2023-04-28,BOG,CTG,3:30 p. m.,7:13 p. m.,"986.910,00",1 parada
2023-04-25,Latam,2023-04-28,BOG,CTG,4:15 p. m.,7:13 p. m.,"986.910,00",1 parada
2023-04-25,Latam,2023-04-30,BOG,CTG,6:15 a. m.,7:48 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,7:01 a. m.,8:34 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,8:34 a. m.,10:03 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,9:01 a. m.,10:34 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,10:37 a. m.,12:06 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,12:29 p. m.,1:58 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,1:46 p. m.,3:15 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,2:14 p. m.,3:43 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,2:50 p. m.,4:19 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,5:35 p. m.,7:04 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,7:00 p. m.,8:29 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-30,BOG,CTG,9:45 a. m.,4:40 p. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-04-30,BOG,CTG,10:15 a. m.,4:40 p. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-04-30,BOG,CTG,12:59 p. m.,4:40 p. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-04-30,BOG,CTG,1:00 p. m.,9:24 p. m.,"1.537.300,00",1 parada
2023-04-25,Latam,2023-04-30,BOG,CTG,4:59 p. m.,8:49 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-04-30,BOG,CTG,9:15 a. m.,8:49 p. m.,"500.800,00",2 paradas
2023-04-25,Latam,2023-04-30,BOG,CTG,10:30 a. m.,9:24 p. m.,"1.913.450,00",2 paradas
2023-04-25,Latam,2023-05-02,BOG,CTG,4:30 a. m.,6:03 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,5:44 a. m.,7:17 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,6:14 a. m.,7:47 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,6:48 a. m.,8:21 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,9:10 a. m.,10:39 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,9:50 a. m.,11:19 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,11:49 a. m.,1:18 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,2:34 p. m.,4:03 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,5:30 p. m.,6:59 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,6:30 p. m.,7:59 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,8:15 p. m.,9:44 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-02,BOG,CTG,9:30 a. m.,1:52 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,10:19 a. m.,1:52 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,10:45 a. m.,1:52 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,11:30 a. m.,3:44 p. m.,"560.540,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,12:47 p. m.,3:44 p. m.,"469.260,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,1:17 p. m.,3:44 p. m.,"469.260,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,1:35 p. m.,8:36 p. m.,"1.537.300,00",1 parada
2023-04-25,Latam,2023-05-02,BOG,CTG,11:30 a. m.,8:36 p. m.,"1.913.450,00",2 paradas
2023-04-25,Latam,2023-05-02,BOG,CTG,9:07 p. m.,"5:41 a. m.
+1","517.010,00",2 paradas
2023-04-25,Latam,2023-05-04,BOG,CTG,4:30 a. m.,6:03 a. m.,"391.680,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,5:33 a. m.,7:06 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,6:44 a. m.,8:17 a. m.,"433.330,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,9:59 a. m.,11:32 a. m.,"413.100,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,11:54 a. m.,1:23 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,1:50 p. m.,3:19 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,2:47 p. m.,4:16 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,3:59 p. m.,5:28 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,6:15 p. m.,7:44 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,7:32 p. m.,9:01 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,8:14 p. m.,9:43 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-04,BOG,CTG,5:00 a. m.,7:46 a. m.,"726.300,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,8:30 a. m.,2:01 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,8:39 a. m.,2:49 p. m.,"662.880,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,9:35 a. m.,2:49 p. m.,"662.880,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,10:14 a. m.,2:49 p. m.,"662.880,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,10:17 a. m.,2:01 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,12:55 p. m.,8:36 p. m.,"1.537.300,00",1 parada
2023-04-25,Latam,2023-05-04,BOG,CTG,6:03 a. m.,2:01 p. m.,"573.150,00",2 paradas
2023-04-25,Latam,2023-05-06,BOG,CTG,5:44 a. m.,7:17 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,6:17 a. m.,7:50 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,8:32 a. m.,10:05 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,10:23 a. m.,11:52 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,11:00 a. m.,12:29 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,11:50 a. m.,1:19 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,12:50 p. m.,2:21 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,1:30 p. m.,2:59 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,2:32 p. m.,4:01 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,6:17 p. m.,7:46 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,7:19 p. m.,8:48 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,8:15 p. m.,9:44 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-06,BOG,CTG,6:16 a. m.,9:49 a. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,6:44 a. m.,1:45 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,6:45 a. m.,9:49 a. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,7:15 a. m.,9:49 a. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,8:52 a. m.,1:45 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,9:49 a. m.,1:45 p. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,10:02 a. m.,5:09 p. m.,"1.394.800,00",1 parada
2023-04-25,Latam,2023-05-06,BOG,CTG,10:33 p. m.,"5:36 a. m.
+1","364.460,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,4:30 a. m.,6:03 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,5:44 a. m.,7:17 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,8:15 a. m.,9:48 a. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,10:30 a. m.,12:03 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,11:14 a. m.,12:43 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,12:32 p. m.,2:01 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,1:57 p. m.,3:26 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,3:30 p. m.,4:59 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,4:55 p. m.,6:24 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,6:56 p. m.,8:25 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,7:35 p. m.,9:08 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,8:14 p. m.,9:43 p. m.,"265.540,00",Directo
2023-04-25,Latam,2023-05-10,BOG,CTG,6:00 a. m.,10:33 a. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,6:38 a. m.,10:33 a. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,7:14 a. m.,10:33 a. m.,"395.840,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,10:15 a. m.,5:09 p. m.,"547.600,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,4:55 p. m.,10:27 p. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,5:30 p. m.,10:27 p. m.,"343.960,00",1 parada
2023-04-25,Latam,2023-05-10,BOG,CTG,6:44 p. m.,10:27 p. m.,"343.960,00",1 parada
2023-04-25,Wingo,2023-04-28,BOG,CTG,Salida 10:58 AM,Llegada 12:27 PM,"$573,189 COP",Directo
2023-04-25,Wingo,2023-04-28,BOG,CTG,Salida 11:23 AM,Llegada 12:52 PM,"$346,523 COP",Directo
2023-04-25,Wingo,2023-04-28,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$516,523 COP",Directo
2023-04-25,Wingo,2023-04-30,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$278,523 COP",Directo
2023-04-25,Wingo,2023-04-30,BOG,CTG,Salida 12:21 PM,Llegada 01:50 PM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-04-30,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-02,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-05-06,BOG,CTG,Salida 03:14 PM,Llegada 04:43 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-08,BOG,CTG,Salida 07:05 AM,Llegada 08:34 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-08,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-08,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-10,BOG,CTG,Salida 03:00 PM,Llegada 04:29 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-12,BOG,CTG,Salida 10:38 AM,Llegada 12:07 PM,"$459,856 COP",Directo
2023-04-25,Wingo,2023-05-12,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$312,522 COP",Directo
2023-04-25,Wingo,2023-05-14,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-14,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-14,BOG,CTG,Salida 08:01 PM,Llegada 09:30 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-16,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-18,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$346,523 COP",Directo
2023-04-25,Wingo,2023-05-18,BOG,CTG,Salida 04:43 PM,Llegada 06:12 PM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-05-20,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$403,189 COP",Directo
2023-04-25,Wingo,2023-05-22,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$403,189 COP",Directo
2023-04-25,Wingo,2023-05-22,BOG,CTG,Salida 04:43 PM,Llegada 06:12 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-22,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-24,BOG,CTG,Salida 10:27 AM,Llegada 11:56 AM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-05-26,BOG,CTG,Salida 07:52 AM,Llegada 09:21 AM,"$459,856 COP",Directo
2023-04-25,Wingo,2023-05-26,BOG,CTG,Salida 04:43 PM,Llegada 06:12 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-26,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-05-28,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-28,BOG,CTG,Salida 08:30 AM,Llegada 09:59 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-28,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-05-30,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-06-01,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$403,189 COP",Directo
2023-04-25,Wingo,2023-06-01,BOG,CTG,Salida 04:43 PM,Llegada 06:12 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-01,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-05,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-05,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-07,BOG,CTG,Salida 03:00 PM,Llegada 04:29 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-09,BOG,CTG,Salida 07:52 AM,Llegada 09:21 AM,"$312,522 COP",Directo
2023-04-25,Wingo,2023-06-09,BOG,CTG,Salida 04:43 PM,Llegada 06:12 PM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-06-09,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-06-11,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-11,BOG,CTG,Salida 05:54 PM,Llegada 07:23 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-11,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-13,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$312,522 COP",Directo
2023-04-25,Wingo,2023-06-13,BOG,CTG,Salida 06:50 PM,Llegada 08:19 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-19,BOG,CTG,Salida 07:14 AM,Llegada 08:43 AM,"$403,189 COP",Directo
2023-04-25,Wingo,2023-06-19,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-21,BOG,CTG,Salida 03:00 PM,Llegada 04:29 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-23,BOG,CTG,Salida 07:52 AM,Llegada 09:21 AM,"$346,523 COP",Directo
2023-04-25,Wingo,2023-06-23,BOG,CTG,Salida 04:43 PM,Llegada 06:12 PM,"$209,000 COP",Directo
2023-04-25,Wingo,2023-06-23,BOG,CTG,Salida 07:42 PM,Llegada 09:11 PM,"$244,523 COP",Directo
2023-04-25,Wingo,2023-04-26,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$410,989 COP",Directo
2023-04-25,Wingo,2023-04-28,CTG,BOG,Salida 01:15 PM,Llegada 02:40 PM,"$286,323 COP",Directo
2023-04-25,Wingo,2023-04-28,CTG,BOG,Salida 06:20 PM,Llegada 07:45 PM,"$286,323 COP",Directo
2023-04-25,Wingo,2023-04-28,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$410,989 COP",Directo
2023-04-25,Wingo,2023-04-30,CTG,BOG,Salida 02:11 PM,Llegada 03:36 PM,"$320,322 COP",Directo
2023-04-25,Wingo,2023-04-30,CTG,BOG,Salida 06:53 PM,Llegada 08:18 PM,"$354,323 COP",Directo
2023-04-25,Wingo,2023-04-30,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$354,323 COP",Directo
2023-04-25,Wingo,2023-05-02,CTG,BOG,Salida 09:23 AM,Llegada 10:48 AM,"$410,989 COP",Directo
2023-04-25,Wingo,2023-05-04,CTG,BOG,Salida 02:59 PM,Llegada 04:24 PM,"$252,323 COP",Directo
2023-04-25,Wingo,2023-05-04,CTG,BOG,Salida 07:24 PM,Llegada 08:49 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-06,CTG,BOG,Salida 10:11 PM,Llegada 11:36 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-08,CTG,BOG,Salida 09:16 AM,Llegada 10:41 AM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-08,CTG,BOG,Salida 02:59 PM,Llegada 04:24 PM,"$286,323 COP",Directo
2023-04-25,Wingo,2023-05-08,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$286,323 COP",Directo
2023-04-25,Wingo,2023-05-10,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-14,CTG,BOG,Salida 02:11 PM,Llegada 03:36 PM,"$354,323 COP",Directo
2023-04-25,Wingo,2023-05-14,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$252,323 COP",Directo
2023-04-25,Wingo,2023-05-14,CTG,BOG,Salida 10:20 PM,Llegada 11:45 PM,"$252,323 COP",Directo
2023-04-25,Wingo,2023-05-16,CTG,BOG,Salida 09:23 AM,Llegada 10:48 AM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-20,CTG,BOG,Salida 02:11 PM,Llegada 03:36 PM,"$354,323 COP",Directo
2023-04-25,Wingo,2023-05-22,CTG,BOG,Salida 02:59 PM,Llegada 04:24 PM,"$739,657 COP",Directo
2023-04-25,Wingo,2023-05-22,CTG,BOG,Salida 06:52 PM,Llegada 08:17 PM,"$580,989 COP",Directo
2023-04-25,Wingo,2023-05-22,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$354,323 COP",Directo
2023-04-25,Wingo,2023-05-24,CTG,BOG,Salida 12:56 PM,Llegada 02:21 PM,"$252,323 COP",Directo
2023-04-25,Wingo,2023-05-26,CTG,BOG,Salida 02:49 PM,Llegada 04:14 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-26,CTG,BOG,Salida 06:52 PM,Llegada 08:17 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-26,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-28,CTG,BOG,Salida 10:46 AM,Llegada 12:11 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-05-28,CTG,BOG,Salida 02:11 PM,Llegada 03:36 PM,"$524,323 COP",Directo
2023-04-25,Wingo,2023-05-28,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$467,656 COP",Directo
2023-04-25,Wingo,2023-05-30,CTG,BOG,Salida 02:11 PM,Llegada 03:36 PM,"$252,323 COP",Directo
2023-04-25,Wingo,2023-06-01,CTG,BOG,Salida 02:59 PM,Llegada 04:24 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-01,CTG,BOG,Salida 06:52 PM,Llegada 08:17 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-01,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-03,CTG,BOG,Salida 12:42 PM,Llegada 02:07 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-05,CTG,BOG,Salida 02:59 PM,Llegada 04:24 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-05,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$410,989 COP",Directo
2023-04-25,Wingo,2023-06-07,CTG,BOG,Salida 05:09 PM,Llegada 06:34 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-09,CTG,BOG,Salida 02:49 PM,Llegada 04:14 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-09,CTG,BOG,Salida 06:52 PM,Llegada 08:17 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-09,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-11,CTG,BOG,Salida 02:11 PM,Llegada 03:36 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-11,CTG,BOG,Salida 08:03 PM,Llegada 09:28 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-11,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-13,CTG,BOG,Salida 09:23 AM,Llegada 10:48 AM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-13,CTG,BOG,Salida 08:59 PM,Llegada 10:24 PM,"$410,989 COP",Directo
2023-04-25,Wingo,2023-06-15,CTG,BOG,Salida 02:59 PM,Llegada 04:24 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-15,CTG,BOG,Salida 06:52 PM,Llegada 08:17 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-15,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-17,CTG,BOG,Salida 12:42 PM,Llegada 02:07 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-21,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-23,CTG,BOG,Salida 02:49 PM,Llegada 04:14 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-23,CTG,BOG,Salida 06:52 PM,Llegada 08:17 PM,"$216,800 COP",Directo
2023-04-25,Wingo,2023-06-23,CTG,BOG,Salida 09:57 PM,Llegada 11:22 PM,"$216,800 COP",Directo
